dataset,model,seed,params,flops,best_epoch,wall_sec,run_dir,val.n,val.acc,val.macro_f1,val.near_neutral_macro_f1,val.ece,val.mean_entropy,val.fnr,val.neutral_recall,val.neutral_f1,val.nn_subset_n@0.2,val.nn_subset_acc@0.2,val.nn_subset_macro_f1@0.2,val.nn_subset_fnr@0.2,val.nn_subset_n@0.3,val.nn_subset_acc@0.3,val.nn_subset_macro_f1@0.3,val.nn_subset_fnr@0.3,val.nn_subset_n@0.4,val.nn_subset_acc@0.4,val.nn_subset_macro_f1@0.4,val.nn_subset_fnr@0.4,test.n,test.acc,test.macro_f1,test.near_neutral_macro_f1,test.ece,test.mean_entropy,test.fnr,test.neutral_recall,test.neutral_f1,test.nn_subset_n@0.2,test.nn_subset_acc@0.2,test.nn_subset_macro_f1@0.2,test.nn_subset_fnr@0.2,test.nn_subset_n@0.3,test.nn_subset_acc@0.3,test.nn_subset_macro_f1@0.3,test.nn_subset_fnr@0.3,test.nn_subset_n@0.4,test.nn_subset_acc@0.4,test.nn_subset_macro_f1@0.4,test.nn_subset_fnr@0.4,ckplus.n,ckplus.acc,ckplus.macro_f1,ckplus.near_neutral_macro_f1,ckplus.ece,ckplus.mean_entropy,ckplus.fnr,ckplus.neutral_recall,ckplus.neutral_f1
ferplus,mobilevit_xxs,0,953592,135388224,36,1862.6574819087982,runs/ferplus/mobilevit_xxs/seed0,3553,0.8404165493948775,0.7034530905366623,0.6543823836455122,0.047401562085402374,0.6406228787010507,0.07889990982867448,0.8524344569288389,0.8595166163141994,399.0,0.6466165413533834,0.5396462061470023,0.2781954887218045,197.0,0.6751269035532995,0.5133664110330981,0.2893401015228426,70.0,0.6857142857142857,0.35879182754182753,0.2857142857142857,3546,0.8409475465313029,0.7015511646017248,0.6301426561719098,0.04837912451943548,0.639045916966072,0.09194395796847636,0.8851030110935024,0.8628814213982232,440.0,0.6045454545454545,0.4768879742822568,0.3159090909090909,204.0,0.5490196078431373,0.4971857201860788,0.4117647058823529,70.0,0.5571428571428572,0.34698879551820727,0.42857142857142855,,,,,,,,,
ferplus,mobilevit_xxs,1,953592,135388224,35,1857.3826711177826,runs/ferplus/mobilevit_xxs/seed1,3553,0.8421052631578947,0.7067294788436651,0.660131227202895,0.05201838223701885,0.6121422591612884,0.09648331830477908,0.8816479400749063,0.863536316947909,399.0,0.5789473684210527,0.5005635390326472,0.3433583959899749,197.0,0.5482233502538071,0.3928968253968254,0.41116751269035534,70.0,0.5714285714285714,0.30905914737436474,0.4,3546,0.8361534122955443,0.6978209038625094,0.6203274411134434,0.04649871305304838,0.611753471201077,0.10332749562171628,0.8922345483359746,0.8582317073170732,440.0,0.5477272727272727,0.4640132041025603,0.36818181818181817,204.0,0.4950980392156863,0.4905920468420468,0.44607843137254904,70.0,0.42857142857142855,0.2970896291208791,0.5571428571428572,,,,,,,,,
ferplus,mobilevit_xxs,2,953592,135388224,33,1875.6274845600128,runs/ferplus/mobilevit_xxs/seed2,3553,0.8474528567407824,0.7267531146101378,0.678432612456674,0.04936429088091169,0.6264520452067515,0.09377817853922453,0.8838951310861424,0.866691149467499,399.0,0.581453634085213,0.5543963807557324,0.3558897243107769,197.0,0.5736040609137056,0.48543930742309815,0.40609137055837563,70.0,0.5428571428571428,0.46257116977225676,0.45714285714285713,3546,0.8372814438804287,0.6942668293991714,0.6194529752290395,0.041556554062347484,0.6321878729272176,0.10683012259194395,0.9064976228209192,0.8633962264150944,440.0,0.525,0.4661726852498177,0.3795454545454545,204.0,0.4852941176470588,0.46243879794844694,0.4411764705882353,70.0,0.4857142857142857,0.32196275946275943,0.4857142857142857,,,,,,,,,
ferplus,mobilevit_xxs,3,953592,135388224,32,1867.2755341529846,runs/ferplus/mobilevit_xxs/seed3,3553,0.8491415705037996,0.7279695150916681,0.6753665085514989,0.050090682690086444,0.6461260252007959,0.09152389540126239,0.8876404494382022,0.8703635695923614,399.0,0.5889724310776943,0.5482013136802233,0.3358395989974937,197.0,0.5736040609137056,0.4299586796001372,0.38578680203045684,70.0,0.5571428571428572,0.33352290149824215,0.4142857142857143,3546,0.8316412859560067,0.6793820926006336,0.6137616778364396,0.04821779002436182,0.6497820516066948,0.10945709281961472,0.8938193343898574,0.8545454545454545,440.0,0.5454545454545454,0.45942071563619996,0.38636363636363635,204.0,0.4950980392156863,0.4714883147470519,0.45098039215686275,70.0,0.45714285714285713,0.3286830357142857,0.5428571428571428,,,,,,,,,
ferplus,mobilevit_xxs,4,953592,135388224,36,1888.2796823978424,runs/ferplus/mobilevit_xxs/seed4,3553,0.8477343090346187,0.7259138977049421,0.6843121900062803,0.05127393186396175,0.6403329524222663,0.08791704238052299,0.8794007490636704,0.8683431952662722,399.0,0.5889724310776943,0.5576625002116026,0.3483709273182957,197.0,0.5431472081218274,0.479101819828722,0.43147208121827413,70.0,0.5571428571428572,0.30027788707456227,0.4142857142857143,3546,0.8327693175408911,0.7045753881370166,0.6577299486994844,0.049899770890819484,0.6393080785307805,0.10070052539404553,0.8866877971473851,0.8571428571428571,440.0,0.5636363636363636,0.4555058392846113,0.3477272727272727,204.0,0.5392156862745098,0.47838689451909344,0.4019607843137255,70.0,0.5142857142857142,0.3107142857142857,0.45714285714285713,,,,,,,,,
ferplus,pattlite,0,1093800,172557312,25,689.4075932502747,runs/ferplus/pattlite/seed0,3553,0.8401350971010414,0.6632622603893117,0.66645080661682,0.04058365928655441,0.6921356559582236,0.09738503155996393,0.8771535580524344,0.8603967670830271,399.0,0.5488721804511278,0.45723526473526477,0.3558897243107769,197.0,0.5228426395939086,0.39195105820105824,0.40609137055837563,70.0,0.5571428571428572,0.3090686274509804,0.4142857142857143,3546,0.8212069937958263,0.6118492753426208,0.5754623584105875,0.04410157405022662,0.7009640284803027,0.0989492119089317,0.8724247226624405,0.8505214368482039,440.0,0.5454545454545454,0.4040297764561678,0.35909090909090907,204.0,0.4852941176470588,0.3906848659003832,0.45098039215686275,70.0,0.4142857142857143,0.3185483870967742,0.5857142857142857,,,,,,,,,
ferplus,pattlite,1,1093800,172557312,39,697.0877194404602,runs/ferplus/pattlite/seed1,3553,0.8421052631578947,0.6936245835745076,0.6542081626566612,0.05441330972315443,0.6354135171111313,0.09332732191163211,0.8719101123595505,0.8603104212860311,399.0,0.5914786967418546,0.5119785792977227,0.3433583959899749,197.0,0.5685279187817259,0.3538907413151365,0.38578680203045684,70.0,0.5857142857142857,0.3671355953153487,0.37142857142857144,3546,0.838127467569092,0.70556710370129,0.6678263713324689,0.038628619741529514,0.6278793419980996,0.1042031523642732,0.8985736925515055,0.8610478359908884,440.0,0.5568181818181818,0.49232434992979074,0.3704545454545455,204.0,0.5098039215686274,0.5345804005740904,0.44607843137254904,70.0,0.45714285714285713,0.3308913308913308,0.5428571428571428,,,,,,,,,
ferplus,pattlite,2,1093800,172557312,28,590.3032941818237,runs/ferplus/pattlite/seed2,3553,0.848297213622291,0.6949133748748326,0.6561654488463723,0.043359566965130214,0.6636609286162568,0.08611361587015329,0.8719101123595505,0.8654275092936803,399.0,0.6115288220551378,0.5088135804920795,0.3157894736842105,197.0,0.6091370558375635,0.4229419703103914,0.350253807106599,70.0,0.6,0.3035402097902098,0.37142857142857144,3546,0.8361534122955443,0.6653198089205032,0.6071644944671629,0.05376843978336124,0.6639558901220082,0.09851138353765324,0.8851030110935024,0.857910906298003,440.0,0.5886363636363636,0.4864607157517482,0.35,204.0,0.5343137254901961,0.4987603881625621,0.4166666666666667,70.0,0.4857142857142857,0.32805735930735924,0.5,,,,,,,,,
ferplus,pattlite,3,1093800,172557312,23,586.5738146305084,runs/ferplus/pattlite/seed3,3553,0.8384463833380242,0.664291596964411,0.6652820954034561,0.04060957826803804,0.7125550735153408,0.10640216411181244,0.8816479400749063,0.8566229985443959,399.0,0.5639097744360902,0.5053757713316769,0.37092731829573933,197.0,0.5380710659898477,0.3460560418964924,0.4263959390862944,70.0,0.45714285714285713,0.30527950310559004,0.5285714285714286,3546,0.8274111675126904,0.6160911430171552,0.578355992950312,0.04092647276732835,0.7113498688198463,0.11690017513134851,0.9009508716323297,0.8529632408102026,440.0,0.5340909090909091,0.42465409959812295,0.38181818181818183,204.0,0.44607843137254904,0.4187818649471297,0.5098039215686274,70.0,0.42857142857142855,0.32301267281105994,0.5714285714285714,,,,,,,,,
ferplus,pattlite,4,1093800,172557312,38,579.9017293453217,runs/ferplus/pattlite/seed4,3553,0.8460455952716015,0.7227236094692318,0.6761149349513454,0.04449360406993106,0.6215347983273292,0.09062218214607755,0.8764044943820225,0.8647450110864745,399.0,0.6115288220551378,0.5498910912928179,0.3283208020050125,197.0,0.6040609137055838,0.5240835619555735,0.36548223350253806,70.0,0.6285714285714286,0.3702225672877847,0.32857142857142857,3546,0.832205301748449,0.6789556297478785,0.62564664062089,0.049135329658719556,0.6163857258605099,0.10726795096322242,0.8890649762282092,0.8535564853556485,440.0,0.5727272727272728,0.4956683190532034,0.3613636363636364,204.0,0.5294117647058824,0.5131938624454662,0.4117647058823529,70.0,0.4714285714285714,0.32543498168498164,0.5142857142857142,,,,,,,,,
ferplus,resnet18,0,11180616,969703424,36,660.716521024704,runs/ferplus/resnet18/seed0,3553,0.8415423585702223,0.700409207393275,0.6596342596833468,0.04410762719940404,0.6073260686231894,0.09963931469792606,0.8764044943820225,0.8584005869405723,399.0,0.5964912280701754,0.5594689046729295,0.3483709273182957,197.0,0.5939086294416244,0.44776896129260213,0.38071065989847713,70.0,0.6285714285714286,0.3858543417366947,0.34285714285714286,3546,0.8372814438804287,0.702458545108604,0.6383375586687694,0.03579401125333533,0.6016921685606319,0.09544658493870403,0.8914421553090333,0.8637236084452975,440.0,0.5863636363636363,0.46394282680990356,0.3386363636363636,204.0,0.5147058823529411,0.46929217423403474,0.4166666666666667,70.0,0.4714285714285714,0.33192183123249297,0.5142857142857142,,,,,,,,,
ferplus,resnet18,1,11180616,969703424,24,637.2054510116577,runs/ferplus/resnet18/seed1,3553,0.8513931888544891,0.7033968212530033,0.6743226058195506,0.043947828300434325,0.660326086945409,0.08431018935978359,0.8741573033707866,0.8679806619561176,399.0,0.6190476190476191,0.5474644914569928,0.3057644110275689,197.0,0.6142131979695431,0.44820550526231323,0.3350253807106599,70.0,0.6714285714285714,0.3571846846846847,0.2857142857142857,3546,0.8274111675126904,0.6885672592346668,0.6294886115433209,0.04745702164514136,0.6588751600029257,0.10332749562171628,0.8779714738510301,0.8503453568687643,440.0,0.5659090909090909,0.44585562828014136,0.3568181818181818,204.0,0.5196078431372549,0.45892093433170283,0.45588235294117646,70.0,0.5285714285714286,0.3566431236673774,0.4714285714285714,,,,,,,,,
ferplus,resnet18,2,11180616,969703424,33,537.158623456955,runs/ferplus/resnet18/seed2,3553,0.8454826906839291,0.7044113634818152,0.6731782616696993,0.03789761252191176,0.5809830579319152,0.10009017132551848,0.8846441947565543,0.8626734842951059,399.0,0.6040100250626567,0.5861620644296861,0.3483709273182957,197.0,0.5989847715736041,0.4495828245828246,0.37055837563451777,70.0,0.5857142857142857,0.36997416762342134,0.37142857142857144,3546,0.8372814438804287,0.7037225477661884,0.6446228349780547,0.042101732740415454,0.5781269726818039,0.11077057793345009,0.9088748019017433,0.8617580766341096,440.0,0.55,0.4845571300869475,0.3840909090909091,204.0,0.4852941176470588,0.49005391385440344,0.47549019607843135,70.0,0.45714285714285713,0.3350840336134454,0.5428571428571428,,,,,,,,,
ferplus,resnet18,3,11180616,969703424,37,533.6870307922363,runs/ferplus/resnet18/seed3,3553,0.8471714044469463,0.7158352694338763,0.6736749163237694,0.04165601604029851,0.6070199804376409,0.09918845807033363,0.8846441947565543,0.8633040935672515,399.0,0.5864661654135338,0.541443104640127,0.3533834586466165,197.0,0.6040609137055838,0.4316732151435227,0.36548223350253806,70.0,0.6142857142857143,0.3804637526652452,0.37142857142857144,3546,0.8305132543711224,0.6767670395655456,0.602903761021999,0.05534616069900094,0.6020784133760158,0.10288966725043783,0.8914421553090333,0.8581235697940504,440.0,0.5590909090909091,0.4709855667173398,0.35454545454545455,204.0,0.4950980392156863,0.4973471863783302,0.44607843137254904,70.0,0.44285714285714284,0.31082589285714285,0.5428571428571428,,,,,,,,,
ferplus,resnet18,4,11180616,969703424,36,538.4338576793671,runs/ferplus/resnet18/seed4,3553,0.8449197860962567,0.7113969434756762,0.6694708141719317,0.04490100263134998,0.6024518441105091,0.09918845807033363,0.8771535580524344,0.8591342626559061,399.0,0.606516290726817,0.5542279223916764,0.3383458646616541,197.0,0.6040609137055838,0.43156094527363187,0.37055837563451777,70.0,0.5857142857142857,0.2967335562987737,0.37142857142857144,3546,0.8389734912577552,0.7121550483993623,0.6690735268213589,0.05259425678167215,0.6018168997516208,0.10376532399299475,0.8961965134706814,0.8600760456273764,440.0,0.5704545454545454,0.5508613194613895,0.37272727272727274,204.0,0.49019607843137253,0.48744334761283914,0.45588235294117646,70.0,0.44285714285714284,0.3358516483516484,0.5571428571428572,,,,,,,,,
rafdb,efficientface,0,1272832,79691000,38,699.5993204116821,runs/rafdb/efficientface/seed0,1228,0.8175895765472313,0.7163784244296103,0.62408306733165,0.04055719617752406,0.6898668148435372,0.06666666666666667,0.766798418972332,0.7578125,,,,,,,,,,,,,3068,0.8135593220338984,0.7254535129768795,0.6443263341391393,0.03865500481868322,0.6782461245910164,0.0745393634840871,0.8044117647058824,0.7786476868327402,,,,,,,,,,,,,927.0,0.6925566343042071,0.4740191204798546,0.36522668013352244,0.13979974266565526,0.6161048538416313,0.05717367853290183,,
rafdb,efficientface,1,1272832,79691000,20,708.2587809562683,runs/rafdb/efficientface/seed1,1228,0.8110749185667753,0.6927871904184496,0.5756946254886697,0.05147656763145564,0.7605253703170054,0.08717948717948718,0.857707509881423,0.781981981981982,,,,,,,,,,,,,3068,0.7985658409387223,0.7018943894004188,0.6111070016237441,0.040161126468205556,0.7569383212013605,0.0992462311557789,0.8647058823529412,0.7813953488372093,,,,,,,,,,,,,927.0,0.7130528586839266,0.47160715205398623,0.3595982303801901,0.09437904739913283,0.7610999684036978,0.08090614886731391,,
rafdb,efficientface,2,1272832,79691000,24,718.7446179389954,runs/rafdb/efficientface/seed2,1228,0.8175895765472313,0.6904907114896518,0.5739337257115213,0.04437675045084876,0.7373464785412532,0.07794871794871795,0.841897233201581,0.7859778597785978,,,,,,,,,,,,,3068,0.8207301173402868,0.7253269861945387,0.6344568017964348,0.04509374235938949,0.7310858586707442,0.09003350083752094,0.8397058823529412,0.7789904502046384,,,,,,,,,,,,,927.0,0.7011866235167206,0.49563994851983556,0.40446910670053904,0.13038150365664444,0.7551683503336097,0.08090614886731391,,
rafdb,efficientface,3,1272832,79691000,19,706.0175559520721,runs/rafdb/efficientface/seed3,1228,0.8135179153094463,0.7024952567644622,0.5914140972026034,0.06185065099271157,0.8056329342739583,0.06051282051282051,0.7865612648221344,0.7788649706457925,,,,,,,,,,,,,3068,0.8057366362451108,0.7054265286641844,0.614922297188307,0.049130975193094624,0.8020177860729265,0.06909547738693467,0.775,0.7682215743440233,,,,,,,,,,,,,927.0,0.7173678532901834,0.5030435428964987,0.42281072092793265,0.1429591729962251,0.6892989280109783,0.07011866235167206,,
rafdb,efficientface,4,1272832,79691000,33,728.2733452320099,runs/rafdb/efficientface/seed4,1228,0.8127035830618893,0.7161184015914206,0.6221614794245826,0.03329221168109754,0.6772005511215254,0.06461538461538462,0.7747035573122529,0.765625,,,,,,,,,,,,,3068,0.8116036505867015,0.7223722664529758,0.6364884294452543,0.03569647885014058,0.6786050393053984,0.08040201005025126,0.8117647058823529,0.7752808988764045,,,,,,,,,,,,,927.0,0.7216828478964401,0.5097620518631711,0.42672606816618475,0.09861711216379651,0.6487010034373188,0.05825242718446602,,
rafdb,microexpnet,0,84919,9784992,40,198.22955679893494,runs/rafdb/microexpnet/seed0,1228,0.6986970684039088,0.47395569202170723,0.268580033661086,0.1601919654108035,1.3081576591634148,0.15487179487179487,0.8023715415019763,0.6688632619439868,,,,,,,,,,,,,3068,0.6897001303780965,0.4582566357662362,0.24652467036572995,0.14671446253463752,1.298218247627014,0.16792294807370184,0.8117647058823529,0.676056338028169,,,,,,,,,,,,,927.0,0.47572815533980584,0.2704119766872803,0.031578947368421054,0.20686655437391335,0.9920747867853168,0.41423948220064727,,
rafdb,microexpnet,1,84919,9784992,48,194.1140251159668,runs/rafdb/microexpnet/seed1,1228,0.6913680781758957,0.5125040947759709,0.34321213796917116,0.16876667315075985,1.3488943108767835,0.14358974358974358,0.758893280632411,0.6564102564102564,,,,,,,,,,,,,3068,0.6975228161668839,0.5193144121194702,0.3567443918440746,0.1693244585321165,1.3382778687939167,0.1440536013400335,0.7617647058823529,0.6718547341115434,,,,,,,,,,,,,927.0,0.47357065803667747,0.24333946737000783,0.0,0.17998273177673413,1.081672051374818,0.36245954692556637,,
rafdb,microexpnet,2,84919,9784992,51,197.0640676021576,runs/rafdb/microexpnet/seed2,1228,0.6929967426710097,0.4830128793899299,0.291107147568475,0.15238917122368448,1.305626013650357,0.13128205128205128,0.7233201581027668,0.648936170212766,,,,,,,,,,,,,3068,0.703715775749674,0.5222942131208479,0.3555094626776078,0.1584529315840252,1.2981433864403362,0.1323283082077052,0.7764705882352941,0.6929133858267716,,,,,,,,,,,,,927.0,0.47896440129449835,0.2658441712277421,0.038461538461538464,0.19377924496660182,1.0089202297643751,0.36030204962243795,,
rafdb,microexpnet,3,84919,9784992,50,204.91978311538696,runs/rafdb/microexpnet/seed3,1228,0.6913680781758957,0.4799559690500309,0.28543771939155405,0.17051001403752927,1.3476335739690513,0.1558974358974359,0.758893280632411,0.6432160804020101,,,,,,,,,,,,,3068,0.6883963494132985,0.46526436983725133,0.2629217649239896,0.16550674330169823,1.3476590639975499,0.1490787269681742,0.7838235294117647,0.6794136392606756,,,,,,,,,,,,,927.0,0.4778856526429342,0.2705782352085906,0.0330188679245283,0.17036542900495527,1.0812997791591326,0.39805825242718446,,
rafdb,microexpnet,4,84919,9784992,55,202.378315448761,runs/rafdb/microexpnet/seed4,1228,0.7003257328990228,0.48768794622012496,0.2930658443951416,0.1652475164201968,1.3111544160339126,0.13948717948717948,0.7312252964426877,0.6445993031358885,,,,,,,,,,,,,3068,0.6919817470664928,0.4713960114563238,0.2739962121212121,0.15594577510903965,1.3031115979233487,0.13819095477386933,0.7485294117647059,0.6701777485187623,,,,,,,,,,,,,927.0,0.48651564185544766,0.28352646703326595,0.046357615894039736,0.15809320716077532,1.0530588048255656,0.36785329018338725,,
